,Unnamed: 0,type,category,review,star,token_review
291,292,에어팟3세대,별점,"이번에 아이폰으로 처음 넘어와서 에어팟을 구매해봤습니다
일단 하루만에 올 정도로 배송속도는 빨랐습니다
또한 포장상태도 꼼꼼히 되어있어 안전해보였습니다
마지막으로 에어팟을 사용해봤는데 상태도 양호했습니다
잘 쓰겠습니다!!!",5,"['이번', '에', '아이폰', '으로', '처음', '넘어와서', '에어팟', '을', '구매', '해봤습니다', '\r\n', '일단', '하루', '만에', '올', '정도', '로', '배송', '속도', '는', '빨랐습니다', '\r\n', '또한', '포장', '상태', '도', '꼼꼼히', '되어있어', '안전', '해보였습니다', '\r\n', '마지막', '으로', '에어팟', '을', '사용', '해봤는데', '상태', '도', '양호', '했습니다', '\r\n', '잘', '쓰겠습니다']"
290,291,에어팟3세대,별점,배송 정말 빠르고 메일 주소 못 적고 구매 했는데 문자로 url보내주셔서 메일 주소 적어 보냈어여 배송 빠르고 정품등록 바로 할 수 있어서 좋네요 에플케어플러스 가입 고민 했는데 들어 놓길 잘 한 것 같습니다 번창하세요 감사합니다,5,"['배송', '정말', '빠르고', '메일', '주소', '못', '적고', '구매', '했는데', '문자', '로', 'url', '보내주셔서', '메일', '주소', '적어', '보냈어여', '배송', '빠르고', '정품', '등록', '바로', '할', '수', '있어서', '좋네요', '에', '플', '케어', '플러스', '가입', '고민', '했는데', '들어', '놓길', '잘', '한', '것', '같습니다', '번창', '하세요', '감사합니다']"
289,290,에어팟3세대,별점,에어팟 1세대를 3년동안 사용했는데 베터리가 1시간도 못가서 에어팟 3세대를 구매했어요! 음질은 노래 소리를 작게 했을땐 차이점을 잘 몰랐는데 노래 소리를 크게 했을때 차이가 많이 나네요. ㅎㅎ 배송도 빠르고 아주 좋네요. 잘 사용하겠습니다! 안전하게 배송해주셔서 감사합니다:),5,"['에어팟', '1', '세대', '를', '3년', '동안', '사용', '했는데', '베터리', '가', '1시간', '도', '못', '가서', '에어팟', '3', '세대', '를', '구매', '했어요', '음질', '은', '노래', '소리', '를', '작게', '했을', '땐', '차이점', '을', '잘', '몰랐는데', '노래', '소리', '를', '크게', '했을', '때', '차이', '가', '많이', '나네요', '배송', '도', '빠르고', '아주', '좋네요', '잘', '사용', '하겠습니다', '안전하게', '배송', '해주셔서', '감사합니다']"
288,289,에어팟3세대,별점,에어팟 3세대 불량.오른쪽 유닛 잡음(지지직 소리)남.환불요청했더니 A/S센터방문후 불량판정받아야 환불처리한다네요.센터랑 거리가 좀 있어 참 번거롭고 시간 낭비네요.애플공식사이트서 구매했음 14일내 점검없이 반품환불가능하는데...애플제품은 역시 애플공식사이트에서 구매해야겠어요,5,"['에어팟', '3', '세대', '불량', '오른쪽', '유닛', '잡음', '지지', '직', '소리', '남', '환불', '요청', '했더니', 'AS', '센터', '방문', '후', '불량', '판정', '받아야', '환불', '처리', '한다네요', '센터', '랑', '거리', '가', '좀', '있어', '참', '번거롭고', '시간', '낭비', '네', '요', '애플', '공식', '사이트', '서', '구매', '했음', '14일', '내', '점검', '없이', '반품', '환불', '가능하는데', '애플', '제품', '은', '역시', '애플', '공식', '사이트', '에서', '구매', '해야겠어요']"
287,288,에어팟3세대,별점,"배송 짱 빠르고 상담전화도 친절히 받아 주셔서 너무 고마웠어요
덕분에 여기서 주문했네요
잘 받았고 잘 되고 있어요
음질 깨끗함
전에 에어팟프로 썻는데 귓구멍에서 맨날 떨어져서 불편했는데 이건 안떨어지고 딱 좋네요
진즉살껄~",5,"['배송', '짱', '빠르고', '상담', '전화', '도', '친절히', '받아', '주셔서', '너무', '고마웠어요', '\r\n', '덕분', '에', '여기', '서', '주문', '했네요', '\r\n', '잘', '받았고', '잘', '되고', '있어요', '\r\n', '음질', '깨끗함', '\r\n', '전', '에', '에어팟', '프로', '썻는데', '귓구멍', '에서', '맨날', '떨어져서', '불편했는데', '이건', '안떨어지고', '딱', '좋네요', '\r\n', '진즉', '살껄']"
286,287,에어팟3세대,별점,"에어팟 프로가 제 귀에서는 너무 쉽게 고장나서 노이즈캔슬링 없는 3세대 에어팟 새로 구매하였습니다. 제품 자체는 매우 만족스럽습니다. 구매옵션의 실리콘 케이스를 함께 구매했는데, 배송상 다소 착오가 있었어서 당황스러웠지만 빠르게 배송되었습니다.",5,"['에어팟', '프로', '가', '제', '귀', '에서는', '너무', '쉽게', '고장', '나서', '노이즈', '캔', '슬링', '없는', '3', '세대', '에어팟', '새로', '구매', '하였습니다', '제품', '자체', '는', '매우', '만족스럽습니다', '구', '매', '옵션', '의', '실리콘', '케이스', '를', '함께', '구매', '했는데', '배송', '상', '다소', '착오', '가', '있었어서', '당황', '스러웠지만', '빠르게', '배송', '되었습니다']"
285,286,에어팟3세대,별점,"2019년에 산 1세대 쭉 쓰다가 사용시간이 1시간 이내로 줄어들어서 3세대 새로 구매했어요. 재생시간 기니까 런데이나 산책할때도 문제 없을거 같아요 ㅎㅎ 3세대만의 텍스트 읽어주기, 재생중 전화왔을때 발신자 음성안내 같은 기능도 좋네용 ㅎㅎ",5,"['2019년', '에', '산', '1', '세대', '쭉', '쓰다가', '사용', '시간', '이', '1시간', '이내', '로', '줄어들어서', '3', '세대', '새로', '구매', '했어요', '재생', '시간', '기', '니까', '런데', '이나', '산책', '할', '때', '도', '문제', '없을거', '같아요', '3', '세대', '만의', '텍스트', '읽어주기', '재생', '중', '전화', '왔을', '때', '발신', '자', '음성', '안내', '같은', '기능', '도', '좋', '네', '용']"
283,284,에어팟3세대,별점,"에어팟1쓰다 3 샀는데, 길이가 길이가 짧아서 벌써 10번이나 떨어뜨렸어요 ㅠㅠ 그리고 에어팟1은 톡톡 터치만으로 재생,일시정지였는데, 3는 확실하게 눌러줘야 재생/일시정지가 되더군요. 그 외에는 음향도 더 좋아졌고 배터리 길어서 일단은 좋아요.",5,"['에어팟', '1', '쓰다', '3', '샀는데', '길이', '가', '길이', '가', '짧아서', '벌써', '10', '번', '이나', '떨어뜨렸어요', '그리고', '에어팟', '1', '은', '톡톡', '터치', '만으로', '재생', '일시', '정지', '였는데', '3', '는', '확실하게', '눌러줘야', '재생', '일시', '정지', '가', '되더군요', '그', '외', '에는', '음향', '도', '더', '좋아졌고', '배터리', '길어서', '일단', '은', '좋아요']"
338,339,에어팟3세대,별점,생각보단 빨리 받았고 중복 할인(20언더)으로 싸게 구입한거 같아 기분좋습니다.애플이니 기타 설명은 유？ 보심 될듯…아 역시 충전 어댑터는 없고 c to 라이트닝 이니 참고 하시길…,5,"['생각', '보단', '빨리', '받았고', '중복', '할인', '20', '언', '더', '으', '로', '싸게', '구입', '한', '거', '같아', '기분', '좋습니다', '애플', '이니', '기타', '설명', '은', '유', '보심', '될', '듯', '아', '역시', '충전', '어댑터', '는', '없고', 'c', 'to', '라이트닝', '이니', '참고', '하시길']"
282,283,에어팟3세대,별점,"처음 에어팟 나왓을때 사고
지금까지 쓰다가 자꾸 끊기길래
3세대 샀습니다

다소 머리부분이 커서 귀에서 자꾸 빠지고
아프지만 적응해야겠죠 ㅎㅎ
전화왔을때 문자왔을때 알려주는 기능이
있어서 놀랐는데
요즘거는 다 그렇다대요 ㅎㅎ
잘쓰겠습니다",5,"['처음', '에어팟', '나왓을때', '사고', '\r\n', '지금', '까지', '쓰다가', '자꾸', '끊기길래', '\r\n', '3', '세대', '샀습니다', '\r\n\r\n', '다소', '머리', '부분', '이', '커서', '귀', '에서', '자꾸', '빠지고', '\r\n', '아프지만', '적응해야겠죠', '전화', '왔을', '때', '문자', '왔을', '때', '알려주는', '기능', '이', '\r\n', '있어서', '놀랐는데', '\r\n', '요즘', '거', '는', '다', '그렇', '다대', '요', '잘쓰겠습니다']"
281,282,에어팟3세대,별점,선물하려고 샀어요! 하이마트가 애플코리아 정품중에서는 제일 저렴하게 살 수 있는 곳인것 같아 선택했습니다! 배송은 진짜 너무너무 빨라서 놀랐어요! 경기기준으로 밤9시에 결제했는데 다음날 1시쯤 도착했습니다 ㅎㅎ 잘 쓰겠습니다! 감사합니다! 제조 월은 21-11입니다,5,"['선물', '하려고', '샀어요', '하이마트', '가', '애플', '코리아', '정품', '중', '에서는', '제일', '저렴하게', '살', '수', '있는', '곳', '인', '것', '같아', '선택', '했습니다', '배송', '은', '진짜', '너무', '너무', '빨', '라서', '놀랐어요', '경', '기', '기준', '으로', '밤', '9시', '에', '결제', '했는데', '다음', '날', '1시', '쯤', '도착', '했습니다', '잘', '쓰겠습니다', '감사합니다', '제조', '월', '은', '2111', '입니다']"
280,281,에어팟3세대,별점,12월에 배송한다고 했는데 갑자기 배송이 되었네요. 빨리와서 좋긴합니다.박스에 뽁뽁이 잘 감싸서 cj택배로 무사히 배송.아이폰 연결화면 잘 나오고 애플뮤직 6개월무료 구독신청해서공간음향 플레이리스트 찾아서 들으니 풍성한 사운드 맘에 듭니다,5,"['12월', '에', '배송', '한다고', '했는데', '갑자기', '배송', '이', '되었네요', '빨리', '와서', '좋긴', '합니다', '박스', '에', '뽁뽁', '이', '잘', '감싸서', 'cj', '택배', '로', '무사히', '배송', '아이폰', '연결', '화면', '잘', '나오고', '애플', '뮤직', '6', '개월', '무료', '구독', '신', '청해', '서', '공간', '음향', '플레이', '리스트', '찾아서', '들으니', '풍', '성한', '사운드', '맘', '에', '듭니', '다']"
279,280,에어팟3세대,별점,"배송은 빨랐어요 근데 애플케어 가입했다가 취소했은데 취소가 늦었어요 그리고 사용했는데 제 귀에는 이어폰이 너무 커요 오픈해서 반송도 못하고 ㅠㅠ 매우 불편해요 구매시 이어폰 헤어가 크다는점 염두하시고 여성분들은 고려하여 구매 하세요
저두 자꾸 이어폰이 빠져요 ㅠㅠ",5,"['배송', '은', '빨랐어요', '근데', '애플', '케어', '가입', '했다가', '취소', '했은데', '취소', '가', '늦었어요', '그리고', '사용', '했는데', '제', '귀', '에는', '이어폰', '이', '너무', '커요', '오픈', '해서', '반송', '도', '못', '하고', '매우', '불편해요', '구매', '시', '이어폰', '헤어', '가', '크다는', '점', '염두', '하시고', '여성', '분들', '은', '고려', '하여', '구매', '하세요', '\r\n', '저', '두', '자꾸', '이어폰', '이', '빠져요']"
278,279,에어팟3세대,별점,"드디어 에어팟3가 왔네요ㅎㅎ
일단 배송이 출시일이랑 맞춰서 왔어요 딱 좋아요
귓구멍이 큰편이라 그런지 귀에 잘 맞네요ㅋㅋ 확실히 좀 크긴 한 거 같아요
왼쪽/오른쪽 터치기능은 없어진거 같은데 공간음향은 참 좋네여 존버한 보람이 있는듯!",5,"['드디어', '에어팟', '3', '가', '왔네요', '\r\n', '일단', '배송', '이', '출시일', '이랑', '맞춰서', '왔어요', '딱', '좋아요', '\r\n', '귓구멍', '이', '큰', '편이', '라', '그런지', '귀', '에', '잘', '맞네요', '확실히', '좀', '크긴', '한', '거', '같아요', '\r\n', '왼쪽', '오른쪽', '터치', '기능', '은', '없어진거', '같은데', '공간', '음향', '은', '참', '좋', '네', '여', '존버', '한', '보람', '이', '있는듯']"
277,278,에어팟3세대,별점,"배송도 빨리 와서 좋았어요
얼마나 빨리 받고싶었는지 ㅠㅠㅠ
쿠팡은 먼가 조금 그래서 정품 판매하는 곳에서 구매했어요

최신형이라서 생각보다 좋았어요!


근데 공간음향 저만 안 켜지나요 ...?
제가 업데이트를 안 한건가요 ..?

답변 기다릴게요 !!",5,"['배송', '도', '빨리', '와서', '좋았어요', '\r\n', '얼마나', '빨리', '받고싶었는지', '쿠팡', '은', '먼가', '조금', '그래서', '정품', '판매', '하는', '곳', '에서', '구매', '했어요', '\r\n\r\n', '최신', '형', '이라서', '생각', '보다', '좋았어요', '\r\n\r\n\r\n', '근데', '공간', '음향', '저만', '안', '켜지나요', '제', '가', '업데이트', '를', '안', '한', '건가', '요', '답변', '기다릴게요']"
276,277,에어팟3세대,별점,"핳ㅎ
다들 크다길래 걱정했는데 좋습니다…
꼬랑지 짧아서 너무 귀엽구요…
아 좋습니다…ㅎ홓ㅎ
아래에 철가루 하다가 끊어먹어가지고
아래에다가만 붙였어욯흫핳헣
오늘 안 올 줄 알았는데 오니까 너무 싢ㅎ나네요
ㅎㅎㅎ흫헣훟",5,"['핳', '\r\n', '다', '들', '크다길래', '걱정', '했는데', '좋습니다', '\r\n', '꼬랑', '지', '짧아서', '너무', '귀엽구요', '\r\n', '아', '좋습니다', '홓', '\r\n', '아래', '에', '철', '가루', '하다가', '끊어', '먹어가지고', '\r\n', '아래', '에다가', '만', '붙였어', '욯흫핳헣', '\r\n', '오늘', '안', '올', '줄', '알았는데', '오', '니까', '너무', '싢나네', '요', '\r\n', '흫헣훟']"
275,276,에어팟3세대,별점,"택배 받는데 너무 오래걸렸어요ㅠㅠ
사전예약한건데.. 발송은 바로시작했지만 오배송에 허브에서 계속 돌다가 이제야 받았어요ㅠㅠ
시착해봤는데 귀 아프지도 않고 착용감 아주 좋습니다!
첫에어팟이라 다른제품과 비교는 되지않지만 너무 좋네요~~ 소리도너무 좋고! 프로랑 살짝 고민했는데 매우 만족합니다!!",5,"['택배', '받는데', '너무', '오래', '걸렸어요', '\r\n', '사전예약', '한건데', '발송', '은', '바로', '시작', '했지만', '오', '배송', '에', '허브', '에서', '계속', '돌다가', '이제야', '받았어요', '\r\n', '시', '착', '해봤는데', '귀', '아프지도', '않고', '착용', '감', '아주', '좋습니다', '\r\n', '첫', '에어팟', '이라', '다른', '제품', '과', '비교', '는', '되지', '않지만', '너무', '좋네요', '소리', '도', '너무', '좋고', '프로', '랑', '살짝', '고민', '했는데', '매우', '만족합니다']"
